mean_latent_0,mean_latent_1,mean_latent_2,mean_latent_3,mean_latent_4,mean_latent_5,mean_latent_6,mean_latent_7,std_latent_0,std_latent_1,std_latent_2,std_latent_3,std_latent_4,std_latent_5,std_latent_6,std_latent_7,grad_latent_0,grad_latent_1,grad_latent_2,grad_latent_3,grad_latent_4,grad_latent_5,grad_latent_6,grad_latent_7,video_id,start_frame
-3.72212,-3.1083362,-2.6692476,1.7499254,-4.24924,1.4160763,0.115070365,-0.41128033,1.4129813,1.3034961,1.3647826,1.4338279,0.95309985,0.33564577,1.0899594,1.2128053,-0.073079206,-0.0041068075,-0.13308507,0.11946689,-0.043923892,-0.040033992,-0.0637071,-0.020091485,十河4人目リラックスVID20250616120356,120
-4.504246,-3.261016,-3.3647537,1.8827939,-5.720865,1.9231391,-0.44915435,-0.28725627,0.6659237,1.1606965,1.4168764,1.3546023,2.3250418,1.082981,1.5531468,1.0997863,0.0001567316,-0.0019478464,-0.0078327535,-0.044178076,-0.13736376,0.04219821,-0.093123235,-0.058983006,十河4人目リラックスVID20250616120356,130
-4.2189674,-2.6619818,-4.1110287,1.6355798,-6.8691707,2.0344443,-2.1057541,-1.6673677,0.5872664,0.7890139,1.0878491,1.3723084,1.6995403,1.0378009,0.99727744,1.1810952,-0.053209487,0.07080531,-0.018868895,-0.054681845,-0.10104286,0.027999487,-0.08405412,-0.09055012,十河4人目リラックスVID20250616120356,140
-1.120247,0.4202985,-1.239046,-0.0784943,-3.6236744,1.3474027,1.453212,0.93483084,0.4893462,0.37468076,0.48554885,0.54877734,0.84968966,0.20656736,0.49660313,0.41098565,0.07300737,-0.018288888,-0.05207758,-0.02000969,0.18900079,-0.02925356,-0.07880951,-0.002415359,十河4人目嬉しいVID20250616120305,0
-1.0625967,0.22042184,-1.0842731,-0.08259508,-2.9283078,1.2291598,1.1363335,1.0287131,0.36410424,0.42718396,0.19191623,0.50591886,0.5868255,0.21714239,0.3396148,0.3995932,0.0009865046,-0.032537643,-0.013437714,0.05044506,0.015608234,-0.016528225,-0.057584457,-0.0076420726,十河4人目嬉しいVID20250616120305,10
-1.2793454,0.016048674,-0.95893455,0.11276858,-3.0850708,1.3870451,0.8268026,1.0018448,0.31194615,0.35280398,0.34828126,0.51807475,0.9339747,0.56119144,0.3600996,0.40610045,-0.046128374,-0.016998114,0.022484254,0.0065462124,-0.07617195,0.058724843,-0.013070455,0.031509656,十河4人目嬉しいVID20250616120305,20
-1.1736457,-0.11468483,-0.7288769,0.15185478,-2.9584396,1.4332255,0.32771263,0.6436087,0.3353518,0.360179,0.42461672,0.4526492,1.1565115,0.60846126,0.45391664,0.5187051,-0.009200137,0.0630659,0.022328243,-0.040724993,0.03389914,0.010774633,-0.029231511,-0.026772523,十河4人目嬉しいVID20250616120305,30
-1.7202964,-0.54160583,-0.40326497,0.28985113,-2.215649,1.4418486,0.40186322,0.714259,0.86986375,1.0047338,0.27944413,0.70918316,1.4762095,0.60936105,0.53942084,0.56999934,-0.020033045,-0.09046425,-0.006482503,0.063732445,0.17219175,-0.0537145,-0.008943797,0.019998208,十河4人目嬉しいVID20250616120305,40
-1.9680202,-0.8266738,-0.5341177,0.78481066,-1.8347788,1.2541763,0.17673317,0.5863973,0.7904988,0.9951499,0.34213132,0.684034,0.9606307,0.46076426,0.64406437,0.61099863,-0.05929344,-0.004157989,0.005359266,-0.01503113,-0.11269216,0.0880554,0.0067968713,0.022937167,十河4人目嬉しいVID20250616120305,50
-2.0847373,-1.0430436,-0.659951,0.9198188,-2.9250283,1.7928724,-0.2632837,0.3512081,0.5219568,0.82649106,0.39095905,0.5888991,1.2232981,0.7719194,0.7896615,0.7582811,0.06851566,0.0061882506,-0.032128125,-0.017956672,-0.049829677,0.025001839,-0.10941477,-0.11039164,十河4人目嬉しいVID20250616120305,60
-2.4781618,-1.2305428,-0.90898347,0.73254126,-2.770074,2.0339167,-0.3072163,0.44049698,0.9635516,1.0876129,0.31335354,0.45608085,1.3300402,0.6363294,0.70670235,0.9601473,-0.09621143,-0.13870734,-0.025379885,0.00079538225,0.04305608,0.04310571,0.03175446,0.09543724,十河4人目嬉しいVID20250616120305,70
-2.985456,-1.9627333,-1.7282733,1.447075,-2.2302256,1.7678742,-0.496448,0.6516149,0.92390835,1.1436772,1.1187624,0.7551555,0.9717697,0.30553025,0.9286497,1.0528017,-0.043997083,0.0089670755,-0.08378118,0.037004754,-0.016533311,0.0012969828,-0.018743478,-0.0094763115,十河4人目嬉しいVID20250616120305,80
-3.3045359,-2.4137897,-2.306678,1.4335697,-3.9033577,2.6587553,-1.11841,0.5095014,0.49698377,0.93930906,0.91737264,0.76293796,2.458,1.0541834,1.199273,1.0816792,0.03359345,0.018729497,-0.04867795,0.026426189,-0.16336358,0.01636846,-0.11244145,-0.113605574,十河4人目嬉しいVID20250616120305,90
-3.7072732,-2.381814,-2.5473282,1.6946667,-4.9080334,2.641647,-1.5256015,-0.27046335,1.4634179,1.0495217,0.74825317,0.8664755,1.5868756,1.0612165,1.2286348,1.1322128,-0.19475664,-0.114706844,0.06430479,0.030862913,0.044973437,-0.022502845,0.1033897,0.02695878,十河4人目嬉しいVID20250616120305,100
-5.090434,-3.7386007,-2.540283,2.6594412,-4.5320954,1.9749162,-0.96363074,0.015839277,1.889557,1.5157105,0.90036815,1.337881,1.4943807,0.9184406,1.5705938,1.5123056,-0.067004085,-0.0037638904,-0.1555584,0.15642133,-0.024313899,-0.07827823,-0.062870055,-0.048908938,十河4人目嬉しいVID20250616120305,110
-5.9986925,-3.1860693,-3.067581,2.6760316,-5.6772747,2.1595807,-1.117735,-0.048598677,1.0346206,1.98935,1.207422,1.6462373,2.514575,1.0452049,1.6860665,1.535038,-0.027129536,0.11351137,-0.020689173,-0.095475025,-0.020293416,0.00058335304,-0.083241336,-0.025380272,十河4人目嬉しいVID20250616120305,120
-5.6974726,-1.8633983,-3.2247324,1.4047134,-6.732214,2.3764338,-2.7379043,-1.6075301,0.6425419,1.347791,1.0530046,1.9878548,1.5769492,0.94607604,0.80796415,0.78915673,-0.070645034,0.2135593,0.026052557,-0.21167447,-0.023765411,0.019871267,-0.08608011,-0.1125933,十河4人目嬉しいVID20250616120305,130
-1.750436,-0.21765977,-0.2168691,0.71050674,-3.8123226,2.1134348,1.4776552,0.8302494,1.0360721,1.1053787,0.71128863,0.73727924,1.726424,1.0520133,0.67675936,0.9034598,0.063141964,0.068164624,0.023352494,0.07409267,0.043707058,-0.1476031,-0.01789797,-0.19990973,十河4人目悲しいVID20250616120318,0
-1.1184173,0.21906933,-0.5190408,0.1706785,-2.587434,1.689854,1.1406289,0.4548424,0.3638103,0.38807878,0.3753285,0.24728765,0.34101942,0.15718886,0.33015567,0.38118017,0.0014360333,0.062400497,-0.01539983,-0.020490564,0.0059072063,-0.014187858,0.0030756926,-0.0090600625,十河4人目悲しいVID20250616120318,10
-1.2070075,0.44705257,-0.8910214,0.42105076,-2.5961072,1.4111619,1.1137431,0.5096879,0.33411562,0.5225767,0.49382994,0.49499354,0.31383386,0.38573816,0.34160948,0.38466382,-0.021638498,-0.002847646,-0.02741412,0.027749533,-0.0064451788,-0.024690665,0.010279536,-3.8866998e-05,十河4人目悲しいVID20250616120318,20
-1.3769555,0.5700025,-0.95333666,0.39537585,-2.8122156,1.3314055,1.236807,0.48600727,0.17915523,0.49113187,0.45450783,0.4884606,0.46182612,0.41328263,0.26862302,0.38315108,0.016736913,-0.031817358,0.0017392731,0.012995267,0.0015065909,-0.024277762,-0.01497479,-0.040585566,十河4人目悲しいVID20250616120318,30
-1.1973592,0.28294766,-1.0093789,0.33604243,-2.6687133,1.2324424,0.99479055,0.13318327,0.3115091,0.47910902,0.44134212,0.51148784,0.5938163,0.33388793,0.31591618,0.46593398,-0.026080199,-0.07876064,-0.01621387,-0.02892747,0.032386675,0.0328566,-0.015228369,0.041193128,十河4人目悲しいVID20250616120318,40
-1.5663147,-0.25466636,-0.94348955,0.5818558,-2.58082,1.1380682,1.124371,0.25612548,0.62297094,0.7881325,0.58823395,0.75576437,0.70746523,0.2580731,0.4525947,0.60923636,-0.018769851,-0.014377211,-0.122399606,0.0995716,0.04711648,-0.048038922,-0.03666756,0.051557776,十河4人目悲しいVID20250616120318,50
-1.8186467,-0.40978852,-1.5767142,0.83461934,-2.682771,1.1704648,0.90941584,0.58080405,0.4137706,0.6603255,0.8768371,0.7415198,0.664426,0.21240847,0.5730175,0.43209216,-0.034132384,0.0077503626,-0.0070816446,-0.0020221127,-0.031265095,0.0039039492,0.013687985,0.014938252,十河4人目悲しいVID20250616120318,60
-1.5075215,-0.6501234,-1.5936586,0.68935865,-2.8593054,1.152799,0.459331,-0.025886716,0.4328201,0.59491205,0.86340225,0.79343086,0.5436392,0.23323336,0.44468036,0.89886755,0.049451124,0.027274633,-0.021209855,-0.08076728,0.032353126,0.011918273,-0.062908106,-0.055102147,十河4人目悲しいVID20250616120318,70
-1.8947161,-1.407185,-1.0828876,0.52728873,-2.5939367,1.1722538,0.73424315,-0.097511165,0.8399187,1.2312621,0.46051702,0.684726,0.4389678,0.19366734,0.55534405,0.8366292,-0.06340137,-0.10011921,0.09530179,0.03373385,-0.01960781,-0.019804886,0.058867145,-0.025177808,十河4人目悲しいVID20250616120318,80
-2.2404985,-1.8179077,-1.4542536,0.89506286,-2.764163,1.1139956,0.5491394,-0.061256543,0.8069898,0.93698734,0.8539883,0.75552374,0.57691824,0.21653035,0.7317077,0.8318912,-0.05159998,0.020139184,-0.023482466,0.0056521934,-0.058684487,0.017283225,0.00014900445,0.019457657,十河4人目悲しいVID20250616120318,90
-2.320696,-1.8131365,-1.8836131,0.8290849,-3.294658,1.2685685,-0.1011133,-0.32300368,0.52287143,0.98912084,0.90716887,0.9088955,0.40149936,0.2971866,1.0987079,0.7649112,0.059469663,0.014672277,-0.06838115,-0.025242686,-0.031815976,0.0034406758,-0.13803366,-0.10411041,十河4人目悲しいVID20250616120318,100
-2.7414496,-2.2788703,-2.2101846,0.95975006,-3.582692,1.4457153,-0.55254674,-0.37735882,1.2539575,1.4813124,0.6937114,1.3105673,0.3664585,0.20801213,0.7804239,1.1849924,-0.17581478,-0.1560446,0.07011779,0.10807916,-0.12100452,0.0132499505,0.07184622,0.051210307,十河4人目悲しいVID20250616120318,110
-3.6454248,-3.133278,-3.0120792,2.431841,-4.4264584,1.2558856,-0.84940696,-0.25635052,1.3387891,1.0786762,1.23262,1.4068575,1.0907476,0.33754233,1.1678842,1.2105672,-0.077410884,-0.06271555,-0.16148664,0.11760282,-0.12468915,0.031747676,-0.103646204,0.011296196,十河4人目悲しいVID20250616120318,120
-2.0121744,0.5678555,-0.8753539,0.58705723,-2.8247557,1.9215168,1.2875851,1.1983495,1.4007336,1.567823,1.5255435,2.0102997,1.0736831,1.1400214,1.2446662,1.4873819,0.24538368,-0.32699862,-0.11633729,0.26252973,0.19905044,-0.17683685,-0.16839863,-0.27472594,十河4人目緊張VID20250616120342,0
-1.4922088,0.09009787,-1.3847215,1.1446859,-2.695316,1.4806329,0.8492277,0.72638756,0.31072456,0.2429339,0.6633045,0.65589225,0.4314767,0.12771998,0.24052414,0.60245913,0.01594562,0.03704898,-0.0074439873,-0.027306998,-0.05418953,0.004391241,-0.013749877,-0.024185441,十河4人目緊張VID20250616120342,10
-1.3056799,0.3222577,-0.99920815,0.6212015,-2.680497,1.440172,0.93498796,0.2524791,0.2876487,0.428498,0.34629294,0.27704284,0.39736873,0.10430144,0.29715246,0.38768792,0.0023071754,0.024555879,0.057557322,-0.02559556,-0.03303206,-0.011957428,0.019355508,-0.055171892,十河4人目緊張VID20250616120342,20
-1.4979827,0.2616284,-1.1206559,0.86982095,-2.9567437,1.339465,0.931906,0.24161153,0.38165912,0.5117507,0.40551952,0.39718637,0.42347488,0.14938468,0.33289877,0.321506,-0.03431747,0.01790918,-0.0022179438,0.01901557,-0.024596715,-0.016179137,0.013627792,-0.008485414,十河4人目緊張VID20250616120342,30
-1.6470627,0.4184557,-1.1781791,0.80354697,-2.8958077,1.2158569,0.94264877,0.21880437,0.26820976,0.52066416,0.42228034,0.39909655,0.43116266,0.16400702,0.395248,0.32368675,0.017086871,-0.01796516,-0.025436407,-0.023106905,0.045493588,-0.0075145746,-0.041858654,-0.015822709,十河4人目緊張VID20250616120342,40
-1.4684278,-0.03906659,-1.2527664,0.7423622,-2.5618627,1.2645658,0.4586158,-0.18745539,0.40318173,0.58250713,0.4898387,0.5502222,0.5133872,0.19563366,0.4571668,0.6485147,0.01390853,0.0027958017,-0.029535124,0.001182866,0.01867651,0.010821757,-0.04828903,-0.015826251,十河4人目緊張VID20250616120342,50
-1.593515,-0.2288324,-1.5280392,1.0800967,-2.7354605,1.3920316,0.08015132,-0.15856788,0.4979212,0.45405656,0.7674259,0.77624434,0.62158763,0.1885521,0.26100913,0.69304925,-0.022876645,-0.043265082,-0.029907813,0.0510664,-0.0040156413,-0.00027579308,-0.031628005,-0.006281154,十河4人目緊張VID20250616120342,60
-1.9949433,-0.18387583,-1.5991555,1.5163193,-3.2484076,1.3379776,0.14699832,-0.14258638,0.17285247,0.33504942,0.7045773,0.5029825,0.644175,0.210567,0.26182336,0.7013804,-0.028855229,-0.03646188,0.0048296833,0.06786298,-0.11935704,-0.0040475987,-0.0074525885,-0.026779832,十河4人目緊張VID20250616120342,70
-2.1057053,-0.6518713,-1.3357949,1.4330337,-3.4022245,1.3358357,-0.0037713991,-0.60497713,0.21414027,0.6215746,0.77314657,0.56707346,0.7231835,0.22762462,0.33602577,0.80723995,-0.035802104,-0.0075038145,0.0054452107,0.017100478,-0.045486156,0.00037195205,-0.0012801385,-0.020943934,十河4人目緊張VID20250616120342,80
-2.5406394,-1.1400138,-1.3588687,1.720326,-3.6955142,1.3104972,-0.06443651,-0.634686,0.57527596,0.53400326,0.9130163,0.60663277,0.6733433,0.19011915,0.4647816,0.71992606,-0.027042665,-0.07434975,-0.11095734,0.0393523,-0.014213991,0.028780812,-0.075758554,0.02291852,十河4人目緊張VID20250616120342,90
-2.794488,-1.3253423,-2.0914373,1.832612,-3.8800569,1.4073038,-0.5707796,-0.5381257,0.40341848,0.39883107,1.2129816,0.6230138,0.6499856,0.13153471,0.72850513,0.82755464,-0.026256341,-0.014958463,-0.036545604,0.02808714,-0.051086407,-0.01786861,-0.03996876,-0.028195689,十河4人目緊張VID20250616120342,100
-2.9490914,-2.2401574,-2.484586,1.6152396,-4.1545134,1.7137295,-1.6345793,-1.0524302,0.45913047,1.2807456,0.9716705,0.8338079,0.47172,0.49615896,0.9085115,0.8692488,-0.05596801,-0.08357826,-0.049436737,-0.005188074,-0.051176757,0.05801598,-0.07811108,-0.02171515,十河4人目緊張VID20250616120342,110
-3.9206357,-2.9913518,-2.3754516,2.1700706,-4.9819016,1.8025436,-1.6624856,-1.033155,1.3146777,1.0053835,1.0126806,1.667046,1.3226016,0.49161544,0.8628293,0.8754726,-0.11298443,-0.051801596,-0.10167393,0.14701359,-0.15322159,0.0054583503,-0.04766742,0.012754572,十河4人目緊張VID20250616120342,120
-4.91781,-2.580025,-3.9973092,3.1503358,-5.955835,1.7067916,-2.1605263,-0.6577969,0.7967375,1.2122059,1.9724137,1.6520922,1.3456166,0.5036009,1.0136765,0.9484848,-0.085515745,0.09535418,-0.018110633,0.03694856,-0.08490434,-0.06979384,0.055177487,-0.020658417,十河4人目緊張VID20250616120342,130
-5.359687,-2.0379436,-4.5209217,2.8603468,-6.80909,1.5225798,-2.7220685,-1.355046,0.5520137,0.729545,1.5474072,1.8680984,0.8157874,0.36042765,0.85418993,1.3061075,-0.07245739,0.0778895,-0.100040525,0.009941082,-0.13850324,0.009177983,-0.07374239,-0.06735797,十河4人目緊張VID20250616120342,140
-2.9118388,0.9454214,2.2556589,2.0693586,-4.820261,1.9602677,-1.1484566,1.7949258,0.6088678,0.5037072,0.17922764,0.6424055,0.4973713,0.30906862,0.27643436,0.28543484,-0.02735074,-0.060437225,-0.028024586,0.0030069114,-0.027314153,-0.04490395,-0.05106687,-0.05687339,比嘉1人目嬉しい,0
-3.2329795,0.9503206,2.1408994,1.7352577,-4.853579,1.7000718,-1.3175063,1.8011079,0.1280162,0.21640585,0.17437765,0.27392486,0.17048927,0.073176555,0.1471158,0.12615524,-0.001005125,0.014749608,-0.01562972,-0.007156012,0.000854311,-0.006364355,-0.013878023,-0.009301963,比嘉1人目嬉しい,10
-3.1363344,0.8241627,2.0288987,1.8401872,-4.9015684,1.6477287,-1.3660197,1.7192976,0.048649043,0.056678303,0.06491552,0.21922037,0.18615344,0.05642408,0.09838186,0.088322826,0.0031924725,0.0050595426,0.005122161,-0.023447499,0.018926306,-0.0066520786,0.012666235,0.0024277878,比嘉1人目嬉しい,20
-3.1202815,0.74950236,2.0890849,1.7953414,-4.8686256,1.5375534,-1.2023845,1.6773394,0.04658108,0.15206638,0.10517949,0.26044798,0.21361858,0.14552777,0.17615995,0.13735488,-0.0002795601,-0.010380044,0.00071196794,0.01186708,-0.018626671,-0.009038072,0.011979432,-0.008601601,比嘉1人目嬉しい,30
-3.017468,0.64731973,2.0462677,1.793972,-4.899645,1.4290061,-1.2787476,1.5384146,0.16864467,0.22635427,0.14236473,0.26508835,0.21811908,0.0929828,0.28597566,0.18852445,0.020051932,-0.024363708,0.0037719058,-0.026825912,0.031145077,-0.0051628016,-0.020695744,-0.011674082,比嘉1人目嬉しい,40
-2.9074848,0.4040082,2.0430617,1.819481,-4.8079853,1.3769984,-1.5413103,1.3211254,0.1953646,0.2878249,0.13992713,0.17757417,0.21502645,0.040899117,0.28851828,0.26624578,-0.0017839479,0.009229587,-0.0163333,-0.013657735,0.020809947,0.002639463,-0.028949918,0.011350684,比嘉1人目嬉しい,50
-2.9631596,0.31707072,1.8349848,1.9644438,-4.7588053,1.3650038,-1.8761905,1.4842182,0.2472375,0.20710874,0.35405073,0.29333472,0.23274893,0.04292036,0.2524803,0.43169942,-0.011897235,-0.016690768,-0.024965778,0.016417276,0.012128277,0.0040749144,-0.0333358,0.023392582,比嘉1人目嬉しい,60
-3.3077981,0.46247637,1.6639632,2.076832,-4.7812657,1.434252,-2.1099133,1.7020526,0.2509075,0.17277242,0.45105907,0.24218605,0.3385302,0.13063873,0.34333163,0.46119198,-0.03633599,-0.011246915,0.034691926,-0.007173691,-0.029629536,0.019994568,-0.028989505,-0.026738644,比嘉1人目嬉しい,70
-3.6376145,0.28635758,1.8716023,2.2635489,-5.123454,1.6690576,-2.5334463,1.3364023,0.41506577,0.29865447,0.6133813,0.54504734,0.5958143,0.24481605,0.24998532,0.66797066,-0.07030118,-0.0048780483,0.012595076,0.05146903,-0.070676975,0.031615406,-0.01083962,-0.010953456,比嘉1人目嬉しい,80
-4.2312202,0.14578421,1.7802172,2.9019463,-5.763188,1.8786263,-2.8698924,1.3348947,0.5095425,0.3180567,0.7363029,0.90459085,0.5961111,0.12900496,0.39014217,0.71186435,-0.050261248,-0.0540125,-0.022818565,0.1071883,-0.078696854,0.018362377,-0.053411044,-0.010805683,比嘉1人目嬉しい,90
-4.7791395,0.038849365,1.5471634,3.5578341,-6.4594154,2.0713644,-3.1848776,1.3765128,0.3144562,0.3311388,0.6162213,0.5561527,0.5548102,0.20169698,0.35970038,0.65890104,-0.036027446,-0.021924991,-0.0016962051,0.0095840935,-0.06371686,0.02796782,-0.046284012,-0.013144362,比嘉1人目嬉しい,100
-5.150937,-0.19416073,1.489682,3.4181228,-6.523333,2.1260402,-3.6789584,1.301305,0.4214211,0.43612716,0.65131915,0.6158348,0.46176752,0.30581647,0.3845184,0.6970231,-0.07838947,-0.037990447,-0.019435642,0.043651238,-0.010733509,-0.019941261,-0.011014009,0.03530524,比嘉1人目嬉しい,110
-5.832877,-0.5638416,1.0418711,3.762568,-6.279255,1.6580063,-3.9473798,1.9327887,0.7245751,0.61278135,1.0089917,1.0109984,0.5575462,0.72471404,0.39113078,1.2704984,-0.057101574,-0.018675292,-0.043761596,-0.017747255,0.03788725,-0.049012054,-0.05012221,0.03419156,比嘉1人目嬉しい,120
-6.567936,-0.68684304,1.3192282,3.377798,-6.4219556,1.3732015,-4.090128,1.7990762,0.41354764,0.7479006,1.4005831,1.4614305,0.69450235,0.47932816,0.32528624,1.4424281,-0.081868604,-0.07311995,0.07644988,-0.073474094,0.0016848374,-0.013909931,-0.019384412,-0.030048413,比嘉1人目嬉しい,130
-7.352031,-0.71510065,1.3852887,3.158416,-6.943403,1.1822863,-4.818551,1.2355155,0.81536794,0.862758,1.6017041,1.7326703,0.9561125,0.52995294,0.85768986,1.0902431,-0.10062074,-0.057879306,-0.05640377,0.07358717,-0.07790198,-0.02906112,-0.11252563,-0.0031833958,比嘉1人目嬉しい,140
-3.3308802,0.1834214,2.6474586,1.7460034,-5.6284456,0.74193364,-1.9392394,1.7467977,0.1975428,0.20642129,0.16583377,0.36473405,0.36023182,0.09317114,0.1539946,0.33896664,-0.021100163,0.009149863,0.0070177745,-0.03129607,0.026035318,0.0042263567,-0.011860423,0.025344033,比嘉1人目悲しい,0
-3.542966,0.22959198,2.4488602,1.7503324,-5.536357,0.71824485,-2.114445,2.1342459,0.28096083,0.22218384,0.43141356,0.45863542,0.2849469,0.13343048,0.14059146,0.5267419,-0.028254677,0.023160256,-0.035742216,-0.014171776,0.0037564659,0.00031718612,-0.013282125,0.04896779,比嘉1人目悲しい,10
-3.6949596,0.3546262,2.1682787,1.7873054,-5.652182,0.6655851,-2.233322,2.4039316,0.1385571,0.18729918,0.4092073,0.48935577,0.45186564,0.11150204,0.2248766,0.37018642,-0.0056549027,-0.016818112,-0.0019675875,0.024953688,-0.056822434,-0.0031963205,-0.0113095,-0.013116548,比嘉1人目悲しい,20
-3.6354053,0.034038894,2.2759979,1.8990712,-5.92468,0.6311823,-2.4105763,2.0373945,0.17437153,0.38999856,0.49454746,0.4008158,0.44954386,0.07318524,0.18443152,0.62496185,-0.0057366323,-0.003102461,0.020223454,-0.032196958,0.0050467206,0.0021820962,-0.006229992,-0.024047606,比嘉1人目悲しい,30
-3.8151917,0.040911023,2.3771,1.7859428,-6.068165,0.55708545,-2.4313686,1.9821923,0.30612817,0.42890877,0.44279662,0.39535156,0.34519425,0.158483,0.21863051,0.5743485,-0.026160097,-0.01870238,-0.042496882,0.051262207,-0.04246478,-0.019258544,-0.022530422,0.026697226,比嘉1人目悲しい,40
-4.0279145,0.054479174,1.936091,1.8619215,-6.0786743,0.3709951,-2.6453254,2.3122237,0.26186815,0.38882956,0.61626416,0.4496252,0.32909384,0.21640907,0.25953963,0.6156924,-0.02678464,0.011464,-0.03306162,0.004793377,-0.0076033785,-0.023468709,-0.011330771,0.020769836,比嘉1人目悲しい,50
-4.0666337,-0.3262217,1.9093384,1.892901,-6.2518435,0.29868042,-3.0353653,2.0894806,0.14420669,0.4709733,0.56225157,0.38632068,0.2522522,0.1508724,0.34185427,0.72378886,-0.0017092419,-0.052780002,0.029201774,0.02855988,-0.037783537,0.00015944004,-0.03547452,-0.06734808,比嘉1人目悲しい,60
-4.4998317,-0.33543837,2.0634997,1.9633892,-6.455625,0.30634302,-3.2375326,2.0422914,0.66035813,0.46995592,0.4636621,0.45098144,0.29744315,0.14558306,0.34985024,0.77089506,-0.066599354,0.017618075,-0.009255435,0.0245337,-0.037122868,0.0074761105,-0.032879945,0.038123637,比嘉1人目悲しい,70
-5.150399,-0.2205341,1.8788143,2.3462062,-6.6157885,0.35355443,-3.7227468,2.4133706,0.6397872,0.45244274,0.670527,0.5419034,0.2845865,0.20806575,0.46510696,0.8361276,-0.072684675,0.023026,0.032251243,0.009539277,-0.040757105,0.02725618,-0.025038624,0.008855326,比嘉1人目悲しい,80
-5.7691846,-0.2724229,2.3319323,2.6141555,-7.0639753,0.57289207,-4.1721516,2.1978014,0.32071903,0.4594064,1.0839856,0.41403008,0.58779156,0.36775604,0.4297797,1.0204967,-0.04351098,-0.03727119,0.030100925,0.03767933,-0.043915406,0.034209214,-0.081199475,-0.045226265,比嘉1人目悲しい,90
-6.7224636,-0.08379364,2.797715,3.0372956,-7.7407155,0.7261298,-4.2823467,2.1655498,1.0312592,0.64360034,0.7039482,0.7248252,0.580477,0.34363574,0.25029036,1.0588527,-0.10452924,0.05132463,0.042040464,0.021980014,-0.054114763,-0.004592948,0.009389171,0.032633938,比嘉1人目悲しい,100
-7.6525817,-0.060158167,2.4354496,3.6433828,-8.281753,0.63853973,-4.5910263,2.691753,0.7473913,0.64809823,0.780313,0.86461496,0.5619417,0.4090558,0.3871144,0.9880317,-0.07355459,0.06856873,-0.017256984,-0.077382915,-0.025241641,0.027070226,-0.0150753595,0.07166243,比嘉1人目悲しい,110
-7.9756074,-0.18514067,2.4367523,3.523202,-8.908721,0.71685225,-5.039498,2.5957172,0.23507288,0.73716974,0.7326379,1.0289263,0.7340884,0.48063958,0.6417482,0.89310664,0.02612937,-0.08466417,0.018971657,0.008137989,-0.07393865,0.013486308,-0.09018101,-0.1054216,比嘉1人目悲しい,120
-3.5489655,0.07414693,2.6184952,2.5075347,-6.6113753,0.8214264,-2.0549057,2.094113,0.11061502,0.7523074,0.31638888,1.2693433,1.4603709,0.3109696,0.4083312,0.25875598,0.0077459575,-0.045707144,-0.08526607,-0.015627194,-0.05079407,0.010600841,-0.10774936,-0.025412949,比嘉1人目緊張,0
-3.507504,0.19675386,2.6830986,2.0612452,-6.1534123,0.7148543,-2.3258228,1.9586608,0.071011506,0.25435165,0.19279969,0.26309067,0.3128599,0.03100567,0.16762689,0.2972566,0.013303842,-0.03568104,0.008591294,0.02703371,-0.020287972,0.0031301463,-0.03443516,-0.03491765,比嘉1人目緊張,10
-3.5774872,0.039054878,2.720703,2.3714576,-6.3793025,0.69167066,-2.4879527,1.8829737,0.15496,0.112525634,0.18379062,0.25626156,0.19923982,0.06353845,0.12808967,0.27827948,-0.016606918,-0.006177219,-0.0044259215,0.032409653,-0.02024333,-0.0052363956,-0.009741936,0.014714668,比嘉1人目緊張,20
-3.72417,0.066424444,2.462153,2.477117,-6.28664,0.63255805,-2.6966543,2.1551223,0.19353893,0.13478582,0.40532076,0.22497131,0.24669309,0.075895704,0.19135635,0.4534739,-0.02061902,0.006782213,-0.011493773,0.0017109442,-0.0061767767,-0.0008041549,-0.008892288,0.013759205,比嘉1人目緊張,30
-3.8988895,0.012487355,2.4960456,2.4561996,-6.4935455,0.65352106,-2.789319,2.1459556,0.11281034,0.3371818,0.429489,0.2222951,0.38899884,0.09824839,0.22754696,0.50213265,0.0026567364,-0.047466226,0.036964133,-0.02264429,-0.015982352,0.013387813,-0.029246455,-0.056906518,比嘉1人目緊張,40
-4.047575,-0.09419398,2.6507719,2.4225435,-6.665859,0.7110759,-2.9062142,1.8961112,0.2582863,0.40297958,0.440613,0.26045635,0.38861737,0.09406421,0.22035395,0.5596598,-0.03846231,-0.015256963,0.016651722,0.033482336,-0.06139944,0.005376866,0.0061609508,-0.011797123,比嘉1人目緊張,50
-4.2595496,-0.21292357,2.28424,2.593082,-6.6930037,0.66815734,-3.231983,2.154496,0.32791272,0.3332694,0.71806437,0.29942694,0.38362256,0.1173825,0.3418772,0.75709474,-0.03306619,0.025575759,-0.054775387,-0.015075517,0.034358148,-0.008478197,-0.022851376,0.057449017,比嘉1人目緊張,60
-4.544538,-0.1786127,2.1199093,2.5205588,-6.8180294,0.66716504,-3.3318005,2.3635063,0.12370686,0.41375008,0.5911453,0.3527989,0.46781045,0.11952615,0.328854,0.5899607,-0.0082936855,-0.048073,0.0050455476,-0.0101862475,-0.020261144,0.0014328158,-0.036246557,-0.02226686,比嘉1人目緊張,70
